spotify_id,name,followers,popularity
5yuHwiLMl8Mz5onBhn5HII,Peter Lundblad,3886,31
3USGrdyXkg1eLoWJ7KhrhJ,Adi Ulmansky,4456,32
1OXHqAK6r5mF0FV94nc0pD,OG-ANIC,659693,45
5itNRAG8DPcD6Yrm1rFPLv,Distrito 23,70677,49
3cjEqqelV9zb4BYE3qDQ4O,EXO,9151459,69
3KNYn0ah22HXySPgPkMsrS,Eirikur Hauksson,530,18
7rPv4DjafGL4EBCatx4t8U,Skaldowie,31577,38
7nAL6HRisO90oRTDWIF2IC,100 First Songs' Participants,586,32
4BgNISEfw70NKXHb9lIB8O,Iskrata,6855,23
1GedScfXwlE0mqLZzzliN2,Ben Delay,6377,35
18KsILOMx3thJRzBYBnKHW,J-Dawg,2805,41
0iwYda8PBVlR2xj8tPGpbm,Anni Lahe,1958,30
5Pq1eqKbVKRziJs6cSUoBy,La Joven Guardia,12215,30
1ZRgSgUcrIJQOzhiDNrUVL,Frida Green,1837,37
2ufQfSFDFXfMS7MEMzdGZE,Białas,520650,66
4KWTAlx2RvbpseOGMEmROg,R.E.M.,3671605,72
74YbW6s8CZdaYLxJU9HeS7,Mister You,968075,61
4Fip6EDZhA4qDiA1vS0Oe5,Phạm Toàn Thắng,1567,17
6YqdtpUutxodni6lUD4stM,WANIMA,1128711,60
3cbd5GWGOknxmFAe77MDbk,ELLEGARDEN,474737,54
42jeWT1YU3yKejPa704z25,Hypzex,25153,49
2vRJ1xr5DT4PdBnM63DBJZ,Ismo,172609,50
2uK9brrdr72aG8DS0X7M60,Superbrothers,134,10
2HYZy1ndUbE1sJw9zfOaEB,呂薔Amuyi,5165,28
5jHHrDL2sqDqV326TvhQlK,Slimso,3843,17
4qCKUiCnxl18wGx7Bvk5fD,MAI LAN,19496,41
2SIBY7Jwq1kYng12Zguo3C,ReoNa,234902,55
6llw8XIxsVzsgC0IJorLLo,Nico & Kim,7822,22
062AuVsQPIt8pXzbENjI9p,Kamil Hoffmann,11731,46
0MxxbjQyul7WXUFy0O6qiu,Tomas Heredia,8339,29
0n1Ay4Uwuc0QkRXYAnExp8,SarahStiltner,0,0
5i0snp4GKBLiFsAZAwuJ5b,Leo Gassmann,22392,28
6arfS6PinvWKGyMd1AqgFI,Balqees,218601,44
4QFG9KrGWEbr6hNA58CAqE,Aleman,4091128,74
1B0fCkXH620aujSMm3wIKS,Sura İskenderli,362407,54
1cT0pBQ6D82GzRBeoMiXkV,Denis Graça,28848,29
3NRXKeatDxKe4apH6XawKX,DA PUMP,338313,45
2zw4zwwb2LoNYssj3hdLoa,b.G,355,46
4cSYNpczcvTUpnPMFDLsIc,Raaban,418984,58
1wak0ZG1LUrZPYx8RDTQoD,Noa Kirel,330394,55
2PGHvstK1cEjR9AX2ERq9l,Myles 6ix,5277,34
19MVxKZZdPj2X0F8pi0OCT,Sukhwinder Singh,379324,66
28JPqJh7jsUuxus33Kfwe7,Joe Flizzow,214966,49
5TIgVeqYHwf9v56rySzVRw,William Last KRM,11957,26
3giS0ZS4ACM4WKXU1VklAD,Антон Токарев,3065,38
1b7AEdUSudOQoZF5ebUxCL,Humbe,367856,62
6aHaYKL09sA8L260zXNlVR,andreas odbjerg,37083,58
33oY0RTyXAMYBM6QSImuo7,Mike 曾比特,28108,45
1Qx9W9TY2vPox7BS9urTlK,Lulu Huang Lu Zi Yin,9028,24
6HwRSGDwpltqE6T0xQF8Xu,Noa,36231,41
2UhQHcRXyVTc6IO0bFIRh3,DJ Abdel,30064,43
0AsThoR4KZSVktALiNcQwW,Chloe x Halle,1857184,60
3j0p8s4ghZuEazM5zyiHsD,Beatzarre & Djorkaeff,1254,36
03eZ4y8baXNaR68hpkkDoq,Amuly,89399,54
5TKat8l0kj32ZBTActy8U6,Zlyj Reper Zenyk,5111,34
2Xlia1jlI7JDki4Xa42uyK,Phạm Nguyên Ngọc,27323,48
1ioDAlx6i5snCxm2z9ZnUD,Akihito Okano,5374,37
6vWDO969PvNqNYHIOW5v0m,Beyoncé,32087569,88
7gmUEqRjXK144s5jQMVc8c,Yanix,267840,56
0ru4hXR4RJY1mikvbQKgWa,Jon Lajoie,144988,57
52UG8G6AruhsvcBTGSrCT6,الياس السته,516,16
2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,807103,64
5re6NsyXzHg6uvNimzQ3F6,Jota Quest,1988986,63
6P5E47LG2XlrXhGu5Ia17x,S1sco,9993,39
5vJv1jaLvJ1pLsYVtOdbOH,Biggio e Mandelli,235,0
40KlwpvpKEQtZTJgbml8lT,Teoman,1866271,64
3KNIG74xSTc3dj0TRy7pGX,BLEU,1159612,67
5oP7iVvyqD5UI082VrLKiw,Dusk Till Dawn,7025,17
31czVneIywpUwJTNOVviJx,Sinan Akçıl,407157,48
581C5Qwl87TskfBEzuoisu,Cafuné,104061,69
54AKFsyvnohZgODDzDN4bM,Konen på torget,44,16
0huGjMyP507tBCARyzSkrv,Cordae,1803987,68
6ltKIf1bortd0DQbpgKdQu,Jimbo J,22211,47
4h8pGxEIOi7j4me1yhYxlD,LSP,676616,56
3ahVFszO9ucf8JQLCNQeYA,Anggun,54777,44
6SQ1V0fuKnQGrLYE37Q1n3,MIGI,3212,37
5sXx89ZqVFOUKTl5g2uiST,Casseurs Flowters,381006,50
50Ok7VGw5P8rdEWulpTkGP,ATELLWULF,1426,38
2Cd98zHVdZeOCisc6Gi2sB,Technotronic,226647,57
6rGGxP2TgRe3vhRh0y9oQd,P.A.T.,41135,40
6t41YgqHULlgOq9TK1kcrG,The Kiffness,92924,50
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,922306,61
2xIz15hobHoCcGDPdV449R,Jah Darko,833,14
1usmBbXRC0bMPPUaaebBVw,Jayboogz x NAVI,1434,30
06nevPmNVfWUXyZkccahL8,Gregory Porter,555161,60
2UqRkW2wfEkZmyvKyTTv2W,Ulises Bueno,1542894,59
5BgR2ZzEr8qyEjsyBPsSc3,SHELOVESKAMO,647,13
6qJDDqXLd0NTNrOAL0eiVZ,Minus-One,2395,24
6ptdMFoqgQZRoccAYK9Opd,hachi,80625,47
5hHcAWKNV84BEbkRnbQ6A7,Kensington,420722,57
0Je74SitssvJg1w4Ra2EK7,4 Non Blondes,395854,63
5p7mWeX4RlvqBCxylfiXdE,KC Rebell,1159849,63
75BpzyPsw3G3R8xiCoHaEM,SOYTURISTA,6332,41
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,6028684,74
4y0wFJ5jmCUNRLZfsw1I7g,AB6IX,517884,48
2ZU17vJPB8ZBfwc284vBjR,Rollsout,1256,27
77tySlfNCOSAhpjqD8Q8IL,Tøsedrengene,33333,41
19ra5tSw0tWufvUp8GotLo,George Michael,3898805,71
7Bm7VtCioRLuoEdKAqAmRx,Alvar & Millas,576,20
1yKCQp9RVRzENoLUnsIQT5,Knock,8295,22
2ot1BrqrtRXWOgvlv4PxLl,Bassi Maraj,1131,13
4Cmzjffz7uLaESQIWIs9G5,Moslem,74899,31
1XyP3n6D0QLoslo4SAQ6JB,Yeboyah,5118,34
0vSNFAo2h20zd3HOBcM8BX,Kenn Colt,13265,44
0Fhli3d4ykenPL9cA8RYay,Regev Hod,19643,26
45gHcnDnMC15sgx3VL7ROG,42 Dugg,710893,74
01UbHi56W0paf624zfVtYa,Sad Eye,3132,30
64Eb4jttIVIP6T2qVBP8wh,Slogan,36249,32
0A7CUcSt9ppPPZ82urqmX9,We,2941,33
6WOaBFTxwD7SMMT8ZRTYga,Senkise,23554,28
2rPOaAdN74S2D0Kw3ImL5O,Elpatron970,122585,60
7f0OLhGgBMX9fUjm1dcPip,Alice Merton,319980,57
7pqRrWbKf5yMxy79G3YdKc,Sydney Yungins,60998,46
1cAU5q0s8zKdMTNAZ8CJht,Ivana Santacruz,13829,32
6GBIcdZ5aBhhsd7Y6c3O3g,SLAPKISS,14116,45
3X8viboyMAibq7WDRxqY4J,Anne Brændeland,1834,41
1z4o1fHqSUuL8pd9WdP6wF,Zigfrīds Muktupāvels,1670,18
3zx1v6xCo7VE8vxhhyqr5Y,Brady Watt,6118,37
3jNp263VZXVLzuznuLgghq,Khai Bahar,251710,42
1fUMEn4Yk7ZUloozE0fRLL,Jamie Woon,189742,46
6bguntfj9ZnX1lFvSYl72d,Numcha,30501,45
2UOVgpgiNTC6KK0vSC77aD,Amorphis,269825,50
5CCwRZC6euC8Odo6y9X8jr,Rita Ora,7592797,73
4vPryUsOzD7R9daRuvKwFz,Blacky,4790,29
6YmUDCGfrpC4KXX7Dgz7Tp,Amarosis,181,5
1Vh7W88iSKpmKtMDFoX6Bz,Fuerza Azul - Cartaginés,249,10
179XJA4Q2PPPkPbjPvSRt7,Ning Baizura,18626,27
788HzQOFhN3mcDo0InBqbJ,Ismael Rivera,426643,50
4Rk73iQDoHfnOteViniXY1,Mihaela Marinova,20167,30
78TMykAte8FKWQ3f6cQBol,Point,223,0
1zC1xZlDXqJ0UIKpT6MemX,Kastrācija,2122,37
0wJqO18c6Z7FzHEyM0sM4b,Chriz & Heino,696,0
1PIujpIZmCo918lfPJfn3w,LILBRO,1554,37
5O4bo0A67AfwXHqU4CNRau,Harry Brown,229,1
4zf0kIjnzqjWlI3Eaw5VlA,Stadio,245098,46
145Ld7BQguLlBwxkO2oMpz,Cess,1774,22
0jyWp3IsW6cXOb42UG0fOA,Zwei Am Morge,897,10
7zFBW2JxM4bgTTKxCRcS8Q,Hiphop Tamizha,5882014,65
7n6JzP9GxGVVzXG0t0gLu3,Zhang Bichen,109395,48
2EsTolBYIEICM1kx7MGluy,Panos Kiamos,138555,47
6Ka3TKKRqhWwbmuxjhrmo6,mc jhenny,5223,51
3iTsJGG39nMg9YiolUgLMQ,Morrissey,929637,59
32x1uogH2zajP85pzZAtuE,Axel,1353402,56
0NmtgATbZcejMnRU5ixeSs,G.bit,108428,41
1Dd0DajYMxzu1Q6kuXLyJ3,Hoàng Yến Chibi,137802,34
0vr0zXChKgWdimahgBF8U4,Perkons,6150,26
7zVYyYhGZxvPHPuhzReYHP,Ziynet Sali,1049717,60
1Td3Fc1O4YfK9KxeZDAoOu,Blue Shade,58108,44
0UtXMxHMXhwQUI6G6TFDt1,Gin Lee,60282,45
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,15862633,86
70AxvzheOXDQyTyWn3wdIV,BL,4950,32
378dH6EszOLFShpRzAQkVM,Lindsey Stirling,1943879,64
3MZpb7Owf8kVwJS6B7iiXB,Real Phantom,38760,28
2TZJIIHDLfgdMLFejURyKf,De Kraaien,10329,43
3JgxYKorIJ2z5QIRSCsfMw,Jorge Acosta,2129,41
51TXQniEQkYh89tfLjiuSy,Ant Wan,130309,64
2ZuJ3O0fOv3tkh6CFmyrf2,Nora Istrefi,31292,43
6n28c9qs9hNGriNa72b26u,PNAU,188737,75
4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,1174594,70
4xDQu5BGcjlV8UJRgg5hw3,Multe,157,0
0LtICwkx09q0oc4VjuwJTT,ANYA,9013,28
6Fzcb6MUQTqnojF8woJsKd,Keya,3669,27
3T0mKZYTDmRODhPJYsQNoz,Mr. Crazy,194766,40
7bDY7ck0pXuKESZtEt1X5d,Japãozin,317625,59
2JwEiVkGIuCxy70AClY24s,Beatrice,701,26
1umTeYMbiCSj1nl2fqXVcZ,The Main Level,15509,28
333YnXVABJave9XZSFbSMD,Prodigio,23639,30
0VOGPk9LCPMxzjkiX5JdZF,Joe Weller,76867,38
2SWOP0LsgpQQZa8olP3Wup,Dear Jack,40118,31
2ixSzFmACsZSsx40fXTNYk,Dimension Latina,39435,57
5qRupOBfjmAEIZ1WLvlEhd,Hermanos Inglesos,3785,24
4EPYWwU4c8eG2GzD7MenUA,Kim Feel,85931,48
1eQJUHJRurFXGd3j8i8W4x,Lady Du,149778,47
7j5PGC0BF48rRtcmgbVvOT,Arsy Widianto,478123,57
4FH8uYhn6QPw0TPttVqpSY,Rümeysa,1846,19
6pWa7vRheyK4dmNJ2cg0gA,DOC,43011,38
3MNnSV5hDd2UzZzgqD8xlU,Shay,242508,53
44ZNcW1ZSGB9oqX1ALnriH,Xesi,3926,35
2TpaCFJmJnvjXcq2Dyajfa,Summer All Stars,8351,27
7ExWkh4tY8Y0HYmTD3kz7Y,Samantha,34495,37
3AIPhNgeF9S1Kyg9Yy3UQW,Dani Martín,794946,64
48saLdhDhEHvAvXI7rFv31,سـعـداوى القطعانى,1090,22
5hGI3NJR6bDbvpXj9aFE4w,Rey Mbayang,100174,37
73GvUkYDMIcPNepUhyC8ic,RSAC,40458,41
3k785W4GFDnZfTortQlhMA,Nicklas Sahl,20524,44
2tQbSWgZLIB8MXMnsXVRro,Nina,621138,54
2RtSQc4iJ27xTvMqs7gJNT,Mandi Macias,1370,26
5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,761535,58
64PJHZDQTPPVBCdwnv22Wz,Josef Salvat,86616,46
53GzfAvawfKb966INeFp18,Batuhan Kordel,261490,56
3N9qpKjXarCt5AIZRCeqr8,Seth Sentry,106459,47
3S6gaE89XewFAvZqsMuJDJ,Norm Ender,1725869,56
0F2sO0QaLK1iakw7sR80xB,Kacha Nontanun,12601,33
4TLEIkw2ZiwL796C8zJtST,Majed Alrslani,78599,34
41ggHbtYARi4S4JtbeRrYY,Claudinho Brasil,38501,40
12SPNXi0aDpFt0rMVbmLrr,Jay Hardway,415961,49
7DW94EEwI9pdHDXnzEg1b4,3TERNITY,22197,41
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,26039960,87
3YuXReN1XJtyvBhUd0zjBk,HRflow,26536,35
7owHrEghIYMf5fTVPPwkVB,Loun,88076,29
400dgBHAKK7icw1lrKLvBg,Drizzy Sam Rsa,2261,29
5B5A66ePBh1rHxaiFwuQIf,Zensery,25614,52
5p47jnByDiljsM82HzlZXn,Pickal,0,0
3ClL18AtCAPwXVT6mUkBDN,Kaśka Sochacka,70210,54
7hD6dkjWHapWVwkI6bjDFo,Ran Danker,59857,47
0y9v1aZtpENgyB9VlYoBeW,Samuli Heimo,549,34
7eVwd5OWdc9uDQwCQmBFQE,Dj Concon,28,34
70SvhGqakpocD7GxVYnnBC,Mensa,11032,48
2IgHMpFsnNb4T0HtVx0ZK1,Olympique,1718,17
2oCQSda6vA1t27B5RWXYwb,Juno,3787,43
12wTrvRwxmsbUxkLffkPfv,Chystemc,318606,58
4V06fnLOo7Mc3PBbYzQaH1,Lallet,1208,17
5DXzQwj6Kgr5kBjVlYdSHo,Loud,124809,47
08rQYrOOREP203I2oeGXeN,Laila Samuels,486,17
5jtvEWK8rn3YLrsqQ25xF3,Flairo,2,0
47SGfUcUpNggbIN9pfjDPX,BaseBoys,11459,31
4KLjSVKOuv50f1worbibu9,Billie Martin,277,2
7qAoXV4U0qDxQAUqhszjAA,Manuel Carrasco,1892194,65
215ciYy7TIYnGRim0I1nJ3,JUNIOR CALLY,370704,43
1A8xiGywRrptx8atvxDqBZ,詹森淮,6861,27
2MPtmNXpGTmNDWyBOW74nu,Los Laytons,75,1
0e3qT2AqBNTqmo0d5OMzd6,Mairee,194896,52
4XWaILHqySwH1y6LhlYcsb,ilyTOMMY,318704,61
3eCd0TZrBPm2n9cDG6yWfF,DEAN,1269150,63
1ROCm464bwrV5lPnUEt8S1,Hukka ja Mama,442,3
74eY8wbrhhVD7pACbBHwHw,Imany,253235,56
53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,348544,56
5xfGIUk5qJJg86nhDIvXJs,Ac0osta,0,0
1PqJNj5Wyu1VUoH7JqGL8h,Min,70,1
5BachNQ3UX6HtmrpXs206O,Āris un Saulceris Ziemeļi,6,0
4rsCEjNqhX2FpQJvVL297X,Petter Pilgaard,432,14
1SZXYhJz4sqEss888VmWLP,Mc Brinquedo,928324,50
5bavKfuSixZTrpyxC0qmfj,Vahtera,1520,28
1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,8355571,76
7tIsf2CtmTtj0UGJshHIyB,Reën,11212,31
47WAtpqR2af9uiq2HWwWNM,Torino,11588,36
5OemWwf9Sner20swdWDZ4D,Dúné,12986,29
3XDNaJG2TakPZ48n2GJ0NN,Chilam,34165,43
2AdUWxNm17kkGZiPGuorth,MC Mari,60458,65
184bX1ApmIMyWU3TcpTy93,Afrodisiaco,16384,47
7rz6ZZErn5YFDteXKhyf3g,Disiz,253469,62
2vC9iXUwT0wCCbsz4jBiOc,RYM,24894,42
3fll16LLw6kdDxWzSpJPEQ,Malu,88395,50
3IaKn0ExWTMPqa0mscUYw3,Only The Family,272267,62
5zwOFEgl0YcJG2RXJTwFdS,Khairil Johari Johar,1914,13
5QERdsBJhGnPU3rfYE1RIA,Birol Giray (BeeGee),3745,36
5SX5unumQnrXvAPdGd3yYt,AK,7852,30
0D3aCAn93PhCliXxLI5HBd,Knack,876,23
0vpwDjHfD1T65OcmvpcF0S,Aniceto Molina,231679,54
4KepPsJTbS1Ei7O7UUIlA9,Bigal & L Jake,4512,22
0Q35wRRhdsU8EbsJ1eouCY,The Black Seeds,117676,45
7c1rIwBQdZMoJD4VE9luoS,Clara,16538,45
6CSKMBCeQhddsPL63zvDhX,Dj Leska,202747,52
4GepMkTgrIZECoCC55vqjW,Marama,1064294,60
1BL6GqNelzfXpMcZRI3jwW,Tropical Caribe De Los Hnos Loera,1708,0
0Ml6Mo4UAYkTAFsyU7Hfe8,Pappa Razzi feat. Laureen,5,0
3gggmBN0erstm3YJvEGe3t,Jake Miller,302885,58
4XpUIb8uuNlIWVKmgKZXC0,ZICO,1188578,63
6Snj1YTNoXMBkVNLCdXH3R,Hayat,17581,44
3OFUmiZcD0AWtjOYFJVpwM,Arash Buana,158183,60
1fIraGNUIufBhLMYTiXs6n,Smaug,414,31
4e9ntSageEujJboJQBXtCd,Ollie,7558,40
44hJXrVhoyA1fV1dn4wdHC,VI-EM,96879,37
0uNMRBeGbxaCg1aFo8q4Lc,Rachel Mason,374,2
08MncONkAhZGX6iFrpS2KN,Tom-E,99,10
7e64FWu6WV3LEno23HDFvL,عبدالله ال فروان,118,0
0huJlE2YmhV88wRaT0fMbo,Altis,4526,28
6U3ybJ9UHNKEdsH7ktGBZ7,JID,987676,80
6CzVcrDqwjvTDr3uxyNgWG,Early B,39277,38
295s7rUdwD6adgPiYMRUAM,Musa Eroğlu,586487,54
4ZwOlDVAGXQo66ykbLQ8dP,Lamin,7645,61
6uFHaKpvZU2vPGs4IqqdvV,Henny x Zinny,5207,29
6jRD85dsXJYn5vv73rqSGi,Chi Pu,282974,38
1xc92c686KGvnde4VRPF9S,Kaia-Liisa Kesler,94,6
7LQaY9LGXHzoJY8DvwpSid,Los Rivera Destino,39177,44
5iZMWWLoDJH1u6Ru2rOEsd,Keen' V,542581,59
1db5TWniHR7iqwXer7AiQ2,Pappo,351889,51
2kMAJ8PtiGwWif9sfrozGA,Vadims Petrovs,0,0
4gEBX9EZfO1axr12JUzJwH,黃浩琳,1536,14
6YbvyuBTs8JbVj7iyurrJe,teamwork.,3390,35
4wJtkZRfieBICxs8onRjy6,Łobuzy,59035,45
06nsZ3qSOYZ2hPVIMcr1IN,J.J. Cale,650504,61
4nt1XPtCN0pqYmZJTgAzIX,JCKPT,23936,33
0jRqFvRKCDryHOgrgFqsKG,Fools Garden,117424,58
4Ptte3Co29nu4q1aqlLu6p,Twin n Twice,27187,35
1vSN1fsvrzpbttOYGsliDr,Tori Kelly,2052997,67
5lzqFxifzjxYHGJxuwQqtR,Francesco Gabbani,602462,52
5uEkXftDxMetSovVw4dAEe,The Mr,450,12
5VKufGMVAZ6fs111xYNKnU,MACAN,320248,55
7ygNQCdpQWW7iSWAxDhvhI,DJ Alex,676742,59
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,7604808,76
3C6GhrIi0fXaNaKWh0Tsjr,Don Criminals,6471,2
3FNauFXOs09Shm47H71Nsg,Elina Nechayeva,4570,23
3Jy86CVPHDVN858HitaK1N,Junie,5434,49
3r82jUxl7ThSdOhB90Qn6u,1019,20897,49
4PjY2961rc0MHE9zHYWEnH,9m88,97671,49
7gjAu1qr5C2grXeQFFOGeh,Passion Pit,1217196,59
44IvvHRk2XF243QLA2VOa8,Stunna 4 Vegas,776388,59
3OVWvBHwlq5w8iRJEBoCp2,Levent Yüksel,261263,52
7H3nesC9PpVODWUBtlF4tD,Br0med,481,0
1C0v00zfutIDcsVm4ZOJPO,Dorit Reuveni,906,28
4U4AroE6G2rG04np8u2G95,Ice P,2553,30
5CKhp4ovgbSd7PdVIza7cC,Andreas Johnson,14998,38
0u0FqeMALEaiT19otJOm8C,簡弘亦,2689,12
2LyxhWXFqUt5Zbe0KSW38j,Niklas Ibach,11182,41
6jS6JOoUxuUrEKDDrciQzm,Clandistino,22824,39
2gDqGAadPIPiA7LtmNn74g,Gian Marco,1192034,61
7a0EHDYu3wAgR3qiC87Mm0,Helgi Björnsson,10240,31
2SveKtmknwwMpYJtuFkYZj,Schubi AKpella,34174,46
5HnkAAaf0MCIxMWzsJNrdg,Alcazar,34380,46
7HLErdUiPhh7mg5AxVEAX0,Killa Hakan,262011,49
6ZGwdAmu91r8mpA6SXodzd,Giorgos Sabanis,239668,50
2QNMXD0LQQi0rtuFjXcMr1,Benislav,6998,21
4BmWSGKG6HiYvLuJvZ9afa,Namie Amuro,1230106,59
4Wv4SEO2ZQAOBl4yJcjdxi,ZENTYARB,62667,52
5jtRu6uXgHfjMGXswmOnYm,Emanuele Vernarelli,2695,20
27Owkm4TGlMqb0BqaEt3PW,Molotov,1991913,65
5Tl7XjM9Y7Q2D9eIHz5GTO,Ten2Five,442162,46
4TFfPbcLZFXw1C6zsJhoeX,bonobos,50117,29
6qcIg4IPLulyc03mWR87N8,Kanika Kapoor,425430,58
7u9RPOpEILUin8BbIUJbsj,Whadi Gama,1960,22
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",3592523,72
1wdU1J2NHzcDYarT7jEU2A,Dastic,46921,51
4gJg421y4bUEvBAMwND149,Dialog Dini Hari,108952,35
7oHou5bFwlcxXmvhSl4eAE,Hemlig Elsker,345,10
7FnZWGw9lwOr7WzieTKEPR,Los Pericos,1148664,63
2RhrjoYwNqbor6ynZJhzep,Sambaralla,0,0
7IuE8jJQzeifyrcFYdrIWt,Heux,18305,44
6UBA15slIuadJ8h2lPRPos,Tech N9ne,2523206,70
3HJzLaMbS0jMabxS3wttGk,Esbjörn Svensson Trio,115620,44
6Koo0XtNgurBaSfq0SmY5I,Son Orioz,2,0
5CWkHDzXiViC1TrpoBwDoO,Jason Thurell,6251,23
0lq9KIOkkesrht0IhgRQO2,Drengur,389,11
1rylldluHh9z6RiCzLNUsC,Panos Kalidis,39728,37
6iaFN9rYSx1K2Ggg5jO71b,Lakinosk,0,0
0OECMkZp1koXqQLQrMizHb,Vicky Nhung,24857,46
7mHUbNIflNX99gowiCMCwZ,Billy The Kit,3228,37
4CTKqs11Zgsv8EZTVzx764,Lemaitre,173994,50
32MFJQ1NHpYp916d8vAd6r,Kelemen Kabátban,35257,39
46sPwUO4mwBrA1wnSK83tl,Hugh Skinner,7734,53
0WSZVhdjqDhQ9IrLn5yBNJ,Spårtsklubben,2035,30
4piQadI6uXO5CUcQ3FJuDt,琳誼 Ring,5621,34
4uGlaZn0LSybHkHFEKBOV2,Majself,55136,40
5NipqMGsY4AUeb7kGT8aVz,kizaru,926591,61
7CAtmuyGlzYum4BKfl34ij,Gorki,42407,37
3cj7f2DuiwtOEac4EHt35S,Symp3ros,0,0
6f3he2xOHHHSZ0JVhTRIVj,Weeping Willows,53973,46
3hfczsQRbhO3io1UwQFM1y,Combinacion De La Habana,172744,50
5WdqBAQhGFCrZvBKXiPIu7,The Him,107823,56
5oYHL2SijkMY52gKIhYJNb,Elefante,1602531,67
5y5ci9MhupBHj8X5DpGEYC,柯文哲,779,3
6iGRpCDnRmtqYF0tNjRoKJ,Benny Tipene,7402,23
3GGuPP6lGhVCYBFsqQfIom,USO,48226,35
0J372uvAXbRjLFSoAVE2lp,PATEKO,15215,41
3yQxGz288i3AqOxq7LYHUU,Oh Honey,42532,47
0xww7UDomE27mzi2gYnQsl,蔣志光,8149,34
7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,17171304,80
45XwGsD55yVnJFXQN6zUmK,Young Juu,2581,27
4qn9aKmT3CaRVPWnlTQCwX,Lary,11086,35
6nStjcAtMWhraEtrTrePkl,DaChoyce,3587,49
6RDpAm5XMUZqVZlBJ1UYQw,Starian,2,45
2Sm4rGKWBnOQhdqDy4JJh0,Zwangere Guy,48558,47
7DdE3rvtLv1A49GgxqPjkR,Massad,4017,26
5VZr6vX1UPRRf9tneUEi2B,siilawy,250402,50
7JRDlOAUMJuLKmapm6H2VG,D Blue,26426,38
7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,1987846,57
7HHM4gwm7AgjuLyPlFdadO,Repvblik Band,102486,44
1BfR4gQyjlhLAssULX0wDr,Valeria Gau,51089,38
4on53ORBym2GEnRhIptZwy,Da Les,43956,36
6VQjX1PcMpRfh5qcO1RQDO,Rodolfo Bueso,1779,8
2lny2DY0mKzdgAwIx0WD4H,Ege Balkiz,11335,49
7n40iNdXEPUvQkURa7c3Xv,Mouss Maher,766,19
1QljgLVnBEZge237LSpemA,КАКАЯ РАЗНИЦА,27927,45
7rewR1TVjhisjI6gauUamf,The Crystals,100528,49
3gqv1kgivAc92KnUm4elKv,Teddybears,58320,46
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,7531004,81
6V0UIhxibbgh9q9eYKImW7,FRANKIE,12871,25
75ZTlOo6olxm9thcXVh6Ta,Kristian Kristensen,24876,42
4vxaQs6vK54nK89J1VtLex,PUBLIC,191393,61
4xe6s55EDjpRpyZsrFoiWh,Haraca Kiko,97158,52
6c0mTNAxJxlp9HpKTUZwA8,ALMA,220300,57
61bQ4nwIioR8w6PGxzpyY3,Rondodasosa,524134,68
04TVfWdJWbfH0FOT2zA1Tg,Amar Azul,619164,61
7KLLdikljdD8LyxmWUcI5y,DoeMaarDave,3492,30
50y1BeMwfz8MCB3YfH9qoj,Tobi & Manny,110093,49
4ZUahcHoVxr4lsrfdmhjhV,Zé Ricardo & Thiago,329148,44
491U1PrV1EoQuhM0aUCn9r,M Huncho,387600,63
3wzGjN26jzqLY2Gc836sjC,ROOFTOP,48055,42
0xsXjF8azCFm32PkK2Xcvt,Rockin Chefs,32,0
4gpIZ4bm340Bo9mALjrhP6,PP,368,4
6hMNiBKUQFKpnZ7GTvLVZf,Ali Bumaye,187982,47
0rgqlaGjKbUUuAokY5ru12,Michael Nyberg,400,22
6ZgtIJDAZHRNfnkSZI1oJt,7l2olo,331117,31
0RM7X5kb4RzuDItJhqy3A1,777YM,12125,29
3OBkZ9NG8F0Fn4oNpg0yuU,HA SUNG WOON,215985,66
6HWumjoLO58NYInUHk9565,El Vega,61950,51
29qTQ8hGGr8QxXbVRaC7WC,Nesian Mystik,91326,45
3WRsF4v44gZjal7SHftil4,PnD,1771,23
1PnnRNGfichOAfPOn5mVyx,Sorana,7731,51
3R6VoMjUANEP9wb7fRNXws,Rolf Sanchez,80924,56
0wpdOxpmFQpkhZ2pP5QmmV,Michael Sterling,4960,23
1L4HGLMFRrJsAnug5M7slL,Ericka Jane,5197,46
0lMa3YTHqQnDDTBaxAV7LK,Ranveer Singh,474708,51
5UdFr0GeO7jKIaNIJgwB36,Raftaar,872426,61
4md2OwykkDpAVx2keVXBBV,Lil Koni,3403,30
6ywXRaHY7m2DJ0dd7CsLAB,Ramz,284589,56
4ZfTpxwHwtot9Ps59bXAF8,Sandy,1032826,59
6HCBnyTBSLdb3TFn2ayulY,Leto,621175,67
29D4iRqjepAsZt6o5hccND,Miliyah,466801,52
